661.0 662.0 663.0 
9.96 9.474892046079475 2.9234040598030617 2.9858334247774962 
11.96 6.417148659617368 1.316906517327368 9.57873241529316 
13.96 5.851035038728554 4.814967425639082 8.06937032069149 
15.96 7.980426462074746 4.5395526287329915 5.448433479779709 
17.96 7.541297014455523 3.8488251661668755 4.158314081646267 
19.96 2.673998263491683 4.942375935916175 5.344342128951354 
21.96 8.60676278806099 0.7867454467041739 4.161032363893668 
23.96 9.125523832478024 5.115180132519669 4.301859909995642 
25.96 7.214143382649041 8.031025517615404 4.073875397324144 
27.96 8.753828303526689 9.178842348601194 0.8128497619530322 
29.96 5.863447361573009 7.961061307254425 6.301168843419873 
31.96 6.832428096516594 4.278521203265086 -0.6670753331736989 
33.96 2.002761905501444 2.47867788160238 6.3315158499677295 
35.96 6.665451854164161 3.147831429043748 5.69932596445048 
37.96 6.133049933852703 -2.4709901894908057 5.025026016389944 
39.96 3.2347501388075557 -0.6299801910940914 2.085214278006987 
41.96 3.4629673568716157 1.2154181355286653 1.7686010328259556 
43.96 -1.5676366980385694 0.817034303277353 2.4676573768721255 
45.96 3.0309445674735684 3.399001264304701 6.263913770574362 
47.96 -0.4251647909019596 -3.018408176936248 -0.384261644217446 
49.96 2.6580560762945424 0.6901903085281731 3.1671548246887653 
51.96 3.1281232982622953 3.3945483514304726 0.7205716854595039 
53.96 6.6770331803264185 1.732990642052016 -3.7685104333511106 
55.96 8.871466695244692 -2.0998412529665984 2.328942948361174 
57.96 0.165015728986333 2.1266499399523298 6.101629904664776 
59.96 3.7846791042792347 0.2187750231956329 1.5863640331024556 
61.96 -1.827740869737653 2.4556798941596583 7.893307430712298 
63.96 2.2921186664339075 0.040345549164158 -1.0384042997586391 
65.96 4.534572432123269 0.7795430993976424 0.13292220647389286 
67.96 9.892026660272393 -0.4987447888946974 5.645153436131807 
69.96 -0.09383349289214493 -0.012931909318155022 -0.4991858970957139 
