661.0 662.0 663.0 
10.04 1.7519312605566029 -2.5501875105776435 -3.986650299697544 
12.04 8.194522138108312 -2.19430855824001 1.7101210370860542 
14.04 13.117457495914351 10.082358365270522 5.842526841624476 
16.04 14.764978164072943 5.639241884652847 4.2645979733052854 
18.04 18.021118779895687 8.848152684760805 12.524077236810484 
20.04 18.7201138424588 5.937807687054487 7.941849590593904 
22.04 25.549331800229083 16.696507558075183 10.91739764782784 
24.04 18.367850410182 7.402737439769993 11.921082132878524 
26.04 21.84455220459941 7.502845270529235 12.501225357868435 
28.04 19.105422642375913 8.265104142920563 8.323983621602025 
30.04 11.74286048307178 2.761951870011984 5.6569691157585 
32.04 12.68022518780873 4.352336470948188 5.946819478997895 
34.04 9.219304625217376 1.1095894892764022 7.347094760810165 
36.04 3.0809108652169073 0.9244722975937236 1.8576815514885823 
38.04 6.239914683996517 1.1884382047128668 1.848872249776889 
40.04 7.467864648902719 5.4859076074933455 -2.081568305239955 
42.04 -1.852823799379621 -5.9529848642120555 1.2361637855698007 
44.04 -1.6321230305200913 -3.070023995094573 -2.9535723439504693 
46.04 1.132578554956126 -1.3742473106489967 0.12384893867792357 
48.04 3.191113336172208 2.1556604730710944 3.206287376979418 
50.04 -0.019433579097750453 1.936741193126835 -3.2125648218288063 
52.04 4.9365016371261845 -0.016719202260674138 -1.092705533688644 
54.04 2.4834831074473698 -0.35325694947542274 -1.43915846013428 
56.04 6.519720932722009 -1.2577283559080286 1.8696465519468575 
58.04 1.933005514137534 -0.9078030784168618 3.412978752288666 
60.04 7.733475714543516 0.27410596345018234 -1.1399042092568266 
62.04 2.5669294769946873 -2.8940186768774083 0.5172613443467355 
64.04 -0.5566953513211104 -3.910214465160209 -1.07922677095641 
66.04 0.46403097136223437 -4.765807848809715 -1.2178671837736488 
68.04 4.447771346630901 -3.4890550713203368 -10.33166866365039 
70.04 5.728718217738702 1.348810499459205 1.095724067881946 
